"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"420","Antimanual (a lo Tesla) - 06 de Mar. - Vía @reforma

<U+2066>@jorgemelendez<U+2069> me encanto tu artículo!!! Genial!! No sólo pa… https://t.co/IfmEJsN8Ix",FALSE,0,NA,2020-03-07 02:44:51,TRUE,NA,"1236120597504995328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lydialiona",0,FALSE,FALSE,NA,NA
"421","RT @WSJ: Some kitchen knives cost about as much as a Tesla. Are they worth it? https://t.co/JBpsGMchor",FALSE,0,NA,2020-03-07 02:44:50,FALSE,NA,"1236120595961700352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dasle1975",17,TRUE,FALSE,NA,NA
"422","RT @Calloutfortruth: Tesla CEO Elon Musk: 'Coronavirus panic is dumb' <U+0001F600> https://t.co/L9t2iQaSxj",FALSE,0,NA,2020-03-07 02:44:48,FALSE,NA,"1236120586931200000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReneeMcCone",9,TRUE,FALSE,NA,NA
"423","@TheTwinkieKid @TeslaBand @M3RockFestival @mitchlafon Niiice!!
Yep, already have my tix for M3
Just seen Tesla for… https://t.co/rEzKZ1TWOF",FALSE,1,"TheTwinkieKid",2020-03-07 02:44:45,TRUE,"1235096681021992960","1236120573966721026","1233855268364136448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MamaRox69",0,FALSE,FALSE,NA,NA
"424","This same uncle also reviewed all of Tesla’s files. This should not be overlooked. Huge! 

Trump brags about his sc… https://t.co/Coay9InPVo",FALSE,1,NA,2020-03-07 02:44:44,TRUE,NA,"1236120570342801409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rick_Hernandez",0,FALSE,FALSE,NA,NA
"425","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:44:20,FALSE,NA,"1236120468958007297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Av_Kakapos",55,TRUE,FALSE,NA,NA
"426","@lconly @seanmmitchell @Tesla Thanks for your concern tho ;)",FALSE,0,"indiealexh",2020-03-07 02:44:16,FALSE,"1236120351471325184","1236120453644599297","275480794","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiealexh",0,FALSE,FALSE,NA,NA
"427","@RebornKingEnt @1crazy_toaster @TS_SCI_MAJIC12 That photo of Tesla is photoshopped.",FALSE,1,"RebornKingEnt",2020-03-07 02:44:15,FALSE,"1236095934171398150","1236120448250847232","765253979056078848","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nick85Houston",0,FALSE,FALSE,NA,NA
"428","RT @mustachetoilet: I didn't know the new Tesla model was called the ""coronavirus panic""",FALSE,0,NA,2020-03-07 02:44:14,FALSE,NA,"1236120445428076544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chilled_straws",1,TRUE,FALSE,NA,NA
"429","RT @galactiCHeat: @TheeDreadGod Hey bro thanks for letting me borrow the Tesla and giving me the money to fill up the tank. A true king<U+0001F64F><U+0001F3FE>",FALSE,0,NA,2020-03-07 02:44:11,FALSE,NA,"1236120433273057280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheeDreadGod",1,TRUE,FALSE,NA,NA
"430","@Kristennetten @Tesla @elonmusk Never had any desire to visit the USA. The hot button politics, the lack of good pu… https://t.co/KtHzaCWrRt",FALSE,0,"Kristennetten",2020-03-07 02:44:06,TRUE,"1235746281097531392","1236120409814122497","985686123123949568","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CarlSparre",0,FALSE,FALSE,NA,NA
"431","New post: Tesla gets OK to produce long-range Model 3 at China factory https://t.co/MQ8r8iVJGf",FALSE,0,NA,2020-03-07 02:44:05,FALSE,NA,"1236120404479160320",NA,"<a href=""http://paritycheck.co.uk"" rel=""nofollow"">paritycheck</a>","5th_ghostbuster",0,FALSE,FALSE,NA,NA
"432","@elonmusk Not as dumb as the Tesla stock price.",FALSE,0,"elonmusk",2020-03-07 02:43:58,FALSE,"1236029449042198528","1236120377723629570","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NovelCoronaBot",0,FALSE,FALSE,NA,NA
"433","Tesla Car - Tesla Car Showroom in America https://t.co/Cu2mWuCvfY via @YouTube",FALSE,0,NA,2020-03-07 02:43:55,FALSE,NA,"1236120362783510528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Riatri22337738",0,FALSE,FALSE,NA,NA
"434","@lconly @seanmmitchell @Tesla Costco didn't stock the tire, we checked.
We got the puncture while in a Costco car p… https://t.co/Y0UuvOXrZL",FALSE,0,"lconly",2020-03-07 02:43:52,TRUE,"1236116756185243648","1236120351471325184","236118252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiealexh",0,FALSE,FALSE,NA,NA
"435","RT @Western2A: But how did the ancients know Saturn had hexagon on top of it? How could they possibly make all of these associations withou…",FALSE,0,NA,2020-03-07 02:43:52,FALSE,NA,"1236120351328940034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LatourLynn",56,TRUE,FALSE,NA,NA
"436","Day 41 of tweeting @Tesla everyday until @elonmusk notices me and allows me to share my ideas of an invention I have",FALSE,1,NA,2020-03-07 02:43:47,FALSE,NA,"1236120329833021440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElonRespondPls",0,FALSE,FALSE,NA,NA
"437","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:43:45,FALSE,NA,"1236120324237754368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shi0kaze17",55,TRUE,FALSE,NA,NA
"438","@tcgigliotti @gunsnroses For me, bands like GnR, Tesla, Ratt, Scorpions, Cinderella are just kick ass hard rockin b… https://t.co/tEFKVvMMOi",FALSE,1,"tcgigliotti",2020-03-07 02:43:44,TRUE,"1235963319107936258","1236120318160392192","820418427638661120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shockmeparasite",0,FALSE,FALSE,NA,NA
"439","RT @ARebuilds: Time to charge it up :) #tesla #ev #charger #p90d @ Oklahoma https://t.co/IhNa0xHLcI",FALSE,0,NA,2020-03-07 02:43:43,FALSE,NA,"1236120315002003457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bronytwin02",1,TRUE,FALSE,NA,NA
"440","RT @NoctLumina: @Tesla @elonmusk #TeslaServiceIssues #teslaqualityissues This the continued saga of my service complaint, and my letter to…",FALSE,0,NA,2020-03-07 02:43:42,FALSE,NA,"1236120309331181568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",11,TRUE,FALSE,NA,NA
"441","RT @Kristennetten: Your Tesla motor makes a sound, for the countries requiring a sound and those nostalgic on old engine revving  sounds, c…",FALSE,0,NA,2020-03-07 02:43:31,FALSE,NA,"1236120263667806208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PandumAtinuch",13,TRUE,FALSE,NA,NA
"442","RT @TeslasocialC: Check this out!
New feature in the Tesla software, it will show you how many stalls are out of order. https://t.co/kkNRSf…",FALSE,0,NA,2020-03-07 02:43:24,FALSE,NA,"1236120233997459457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Csquared_CC",28,TRUE,FALSE,NA,NA
"443","RT @dcexaminer: ""Coronavirus panic is dumb"": Tesla &amp; SpaceX's @ElonMusk dismisses fear of virus outbreak. 

https://t.co/Gheg50SbfQ",FALSE,0,NA,2020-03-07 02:43:17,FALSE,NA,"1236120203861389313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","demscheat",24,TRUE,FALSE,NA,NA
"444","@WitnezMe @TheUnajawner @Logo_Daedalus Tesla could shit out their batteries and people could be selling custom bodi… https://t.co/3z7HKOGRng",FALSE,2,"WitnezMe",2020-03-07 02:43:16,TRUE,"1236057292203790337","1236120201688748034","1124019363831529473","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bertholdpunish",0,FALSE,FALSE,NA,NA
"445","RT @ChineseWSJ: <U+83AB><U+65AF><U+79D1><U+536B><U+751F><U+90E8><U+5468><U+4E94><U+8868><U+793A>,<U+8FD9><U+4E9B><U+56FD><U+5BB6><U+5305><U+62EC><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+3001><U+4F0A><U+6717><U+3001><U+610F><U+5927><U+5229><U+3001><U+6CD5><U+56FD><U+3001><U+5FB7><U+56FD><U+3001><U+897F><U+73ED><U+7259><U+3001><U+745E><U+58EB><U+3001><U+632A><U+5A01><U+3001><U+82F1><U+56FD><U+548C><U+7F8E><U+56FD><U+3002><U+4FC4><U+7F57><U+65AF><U+6B64><U+524D><U+5B9E><U+65BD><U+4E86><U+4E00><U+7CFB><U+5217><U+63AA><U+65BD><U+6765><U+963B><U+6B62><U+75AB><U+60C5><U+8513><U+5EF6>,<U+5305><U+62EC><U+9650><U+5236><U+98DE><U+5F80><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+548C><U+4F0A><U+6717><U+7684><U+822A><U+73ED>,<U+4EE5><U+53CA><U+6536><U+7D27><U+5BF9><U+4F0A><U+6717><U+548C><U+4E2D><U+56FD><U+516C><U+6C11><U+53D1><U+653E><U+7684><U+7B7E><U+8BC1><U+3002>https://t.co/F…",FALSE,0,NA,2020-03-07 02:43:16,FALSE,NA,"1236120199276843010",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","puma10061",5,TRUE,FALSE,NA,NA
"446","Wash your Tesla! <U+0001F914> https://t.co/Og6JR7cstV",FALSE,0,NA,2020-03-07 02:43:13,FALSE,NA,"1236120189894144000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayejackaye",0,FALSE,FALSE,NA,NA
"447","<U+0001F300> Prueba del Tesla Model 3 [VÍDEO] https://t.co/gS9DcyqkcJ",FALSE,1,NA,2020-03-07 02:43:12,FALSE,NA,"1236120183472705536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonSinoptico",0,FALSE,FALSE,NA,NA
"448","@Tesla_Coil7 <U+305D><U+306E><U+306D><U+3001><U+59A8><U+5BB3><U+5185><U+5BB9><U+306B><U+3064><U+3044><U+3066><U+306F><U+307E><U+3060><U+660E><U+304B><U+3055><U+308C><U+3066><U+306A><U+3044><U+3093><U+3060>……

<U+4E3B><U+4EBA><U+516C><U+3068><U+8A71><U+3057><U+3066><U+5225><U+308C><U+305F><U+3042><U+3068><U+3001><U+30C7><U+30B9><U+30B2><U+30FC><U+30E0><U+653B><U+7565><U+306E><U+30D2><U+30F3><U+30C8><U+307F><U+305F><U+3044><U+306A><U+306E><U+306B><U+300C><U+30E1><U+30A4><U+30D7><U+30EB>:<U+6700><U+5F37><U+306E><U+59A8><U+5BB3><U+4EBA><U+5F62><U+300D><U+3063><U+3066>………<U+8B0E><U+306E><U+307E><U+307E>……",FALSE,0,"Tesla_Coil7",2020-03-07 02:43:09,FALSE,"1236057714477817856","1236120172353556480","1055815668208066560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hasubahaguruma",0,FALSE,FALSE,NA,NA
"449","manifesting this shit: i am going to own a tesla model x i am going to own a tesla model x i am going to own a tesl… https://t.co/cFKniLXPYL",FALSE,0,NA,2020-03-07 02:43:08,TRUE,NA,"1236120167282872320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dessikitty",0,FALSE,FALSE,NA,NA
"450","RT @dcexaminer: ""Coronavirus panic is dumb"": Tesla &amp; SpaceX's @ElonMusk dismisses fear of virus outbreak. 

https://t.co/Gheg50SbfQ",FALSE,0,NA,2020-03-07 02:43:07,FALSE,NA,"1236120164858503175",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RedneckForTrump",24,TRUE,FALSE,NA,NA
"451","RT @AliadoFeminista: Soy el “Nikola Tesla” de esta red social, no la invente pero llegue a revolucionarla y a darle eternidad a través de m…",FALSE,0,NA,2020-03-07 02:43:02,FALSE,NA,"1236120141974429696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElPocosTuits",1,TRUE,FALSE,NA,NA
"452","RT @Teslarati: General Motors claims its battery tech is the ‘Android’ to Tesla’s ‘iPhone’ batteries
https://t.co/1uUAzkMScg",FALSE,0,NA,2020-03-07 02:43:00,FALSE,NA,"1236120135187877888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PandumAtinuch",77,TRUE,FALSE,NA,NA
"453","RT @businessinsider: Why hydrogen cars will be Tesla’s biggest threat https://t.co/nCc6ah6NqV",FALSE,0,NA,2020-03-07 02:42:55,FALSE,NA,"1236120113448796161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kubhop",224,TRUE,FALSE,NA,NA
"454","RT @Resilient_EC: Our solution with @5B_Au and @Tesla connects homes and businesses to power in less than a day. Pre-built, folded up and p…",FALSE,0,NA,2020-03-07 02:42:54,FALSE,NA,"1236120108772319232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anne41Hollybrie",15,TRUE,FALSE,NA,NA
"455","RT @miguelrafaell: got a job offer at tesla holy shit",FALSE,0,NA,2020-03-07 02:42:51,FALSE,NA,"1236120095350386688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kersonified",1,TRUE,FALSE,NA,NA
"456","@lconly Pretty obviously a joke. 

https://t.co/jKFBBRNqCl",FALSE,0,"lconly",2020-03-07 02:42:47,FALSE,"1236119094476156928","1236120079047069696","236118252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ex_Tesla",0,FALSE,FALSE,NA,NA
"457","#TeslaQ so focused on Corona Virus and demand cliffs... they don't see they are about to crash!! <U+0001F606><U+0001F605><U+0001F923><U+0001F602>
$TSLA #Tesla 

https://t.co/cYpzlGAaux",FALSE,0,NA,2020-03-07 02:42:43,FALSE,NA,"1236120063180226563",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jd1980mmo",0,FALSE,FALSE,NA,NA
"458","nikolas tesla//gosto musical do pai da engenharia elétrica moderna https://t.co/aMuX9yysm4",FALSE,0,NA,2020-03-07 02:42:43,FALSE,NA,"1236120060684578816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syrinxkomm",0,FALSE,FALSE,NA,NA
"459","@elonmusk hey Elon i have an idea for Tesla",FALSE,0,"elonmusk",2020-03-07 02:42:39,FALSE,NA,"1236120046059077635","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Its_Ruso",0,FALSE,FALSE,NA,NA
"460","RT @WSJ: Some kitchen knives cost about as much as a Tesla. Are they worth it? https://t.co/JBpsGMchor",FALSE,0,NA,2020-03-07 02:42:37,FALSE,NA,"1236120039029424128",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","PrezLife",17,TRUE,FALSE,NA,NA
"461","RT @ChineseWSJ: <U+83AB><U+65AF><U+79D1><U+536B><U+751F><U+90E8><U+5468><U+4E94><U+8868><U+793A>,<U+8FD9><U+4E9B><U+56FD><U+5BB6><U+5305><U+62EC><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+3001><U+4F0A><U+6717><U+3001><U+610F><U+5927><U+5229><U+3001><U+6CD5><U+56FD><U+3001><U+5FB7><U+56FD><U+3001><U+897F><U+73ED><U+7259><U+3001><U+745E><U+58EB><U+3001><U+632A><U+5A01><U+3001><U+82F1><U+56FD><U+548C><U+7F8E><U+56FD><U+3002><U+4FC4><U+7F57><U+65AF><U+6B64><U+524D><U+5B9E><U+65BD><U+4E86><U+4E00><U+7CFB><U+5217><U+63AA><U+65BD><U+6765><U+963B><U+6B62><U+75AB><U+60C5><U+8513><U+5EF6>,<U+5305><U+62EC><U+9650><U+5236><U+98DE><U+5F80><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+548C><U+4F0A><U+6717><U+7684><U+822A><U+73ED>,<U+4EE5><U+53CA><U+6536><U+7D27><U+5BF9><U+4F0A><U+6717><U+548C><U+4E2D><U+56FD><U+516C><U+6C11><U+53D1><U+653E><U+7684><U+7B7E><U+8BC1><U+3002>https://t.co/F…",FALSE,0,NA,2020-03-07 02:42:33,FALSE,NA,"1236120020410761217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xpandan",5,TRUE,FALSE,NA,NA
"462","RT @teslasanon: Monitoring and driving with traditional adaptive cruise control auto steer is like perminently having a teenage driver driv…",FALSE,0,NA,2020-03-07 02:42:32,FALSE,NA,"1236120015327420416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphone_robm",7,TRUE,FALSE,NA,NA
"463","@markminervini Hi Mark, so will u be shorting current rock stars like tesla , aapl, Facebook ?",FALSE,0,"markminervini",2020-03-07 02:42:30,FALSE,"1235991799400931334","1236120007962021888","105353526","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sathya_108",0,FALSE,FALSE,NA,NA
"464","HE SAID HIM",FALSE,0,"Tesla_girls",2020-03-07 02:42:29,FALSE,"1236119645221838849","1236120005609054209","2349662760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_girls",0,FALSE,FALSE,NA,NA
"465","@mcuban Mark you all in on Bitcoin / Tesla? Keen to hear your thoughts!",FALSE,0,"mcuban",2020-03-07 02:42:26,FALSE,"1236119791162871810","1236119990463533056","16228398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsla4000",0,FALSE,FALSE,NA,NA
"466","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:42:23,FALSE,NA,"1236119977008205825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","invictus482",55,TRUE,FALSE,NA,NA
"467","I didn't know the new Tesla model was called the ""coronavirus panic"" https://t.co/5G8LqO8iL3",FALSE,13,NA,2020-03-07 02:42:22,FALSE,NA,"1236119973098958848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mustachetoilet",1,FALSE,FALSE,NA,NA
"468","RT @clee5638: @elonmusk Tesla top service? We have model S &amp; model X and 2 battery packs and solar panels. Model S broken down in the middl…",FALSE,0,NA,2020-03-07 02:42:18,FALSE,NA,"1236119959312273408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShortingIsFun",8,TRUE,FALSE,NA,NA
"469","RT @drloopylou: @Tesla the new system where I can’t speak to a person to book a service is ridiculous. My driver’s handle is broken and som…",FALSE,0,NA,2020-03-07 02:42:16,FALSE,NA,"1236119946934935552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",4,TRUE,FALSE,NA,NA
"470","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:42:14,FALSE,NA,"1236119942606360576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfficeOfSA",55,TRUE,FALSE,NA,NA
"471","@tesla_brooke So so excited for you <U+2764><U+2764>",FALSE,0,"tesla_brooke",2020-03-07 02:42:14,FALSE,"1236057376144449536","1236119938940710912","921407736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrandiDuell",0,FALSE,FALSE,NA,NA
"472","@uff_iyo_ish @HanadBandz @khaleesi_mai @IamPrenze Thanks so MUCH for letting me borrow your Bugatti! I promise I’ll… https://t.co/FoA1XW9CKj",FALSE,1,"uff_iyo_ish",2020-03-07 02:42:12,TRUE,"1235768238354640898","1236119931508453376","2869001395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davvygirll",0,FALSE,FALSE,NA,NA
"473","@C_CierraSmith @R_WadParodyAcct I don’t have Tesla investing money unfortunately <U+0001F615> but I’m looking into pharmaceuticals &amp; 5G rn",FALSE,0,"C_CierraSmith",2020-03-07 02:42:11,FALSE,"1236119704411963397","1236119929725661187","83939824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LordGella",0,FALSE,FALSE,NA,NA
"474","RT @pharris667: How Coronavirus Could Present Buy Opportunities For Disney, Tesla Stock https://t.co/FPPDvGFWwl via @IBDinvestors",FALSE,0,NA,2020-03-07 02:42:08,FALSE,NA,"1236119915242729473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocobasilisk",2,TRUE,FALSE,NA,NA
"475","@Tesla_H963 @BajalanOmar @AliAdonis82 @Sumerian95 @drmhmdabbas <U+0627><U+0646><U+064A> <U+0645><U+0627><U+0639><U+0644><U+0642> <U+0627><U+0630><U+0627> <U+0645><U+0648> <U+0643><U+0645><U+0627><U+0645><U+0629> <U+0001F637>",FALSE,3,"Tesla_H963",2020-03-07 02:42:06,FALSE,"1236119448664150016","1236119907588337664","801243845954408448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bati48530893",0,FALSE,FALSE,NA,NA
"476","RT @RichardReichle: Is there an end of the earth?..Tesla invented electromagnetic propulsion (unlimited fuel supply)..we could find out<U+0001F44D> ht…",FALSE,0,NA,2020-03-07 02:42:03,FALSE,NA,"1236119893679931394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharismaAlasta1",13,TRUE,FALSE,NA,NA
"477","<U+0001F6A9>El gobierno de California recomienda a Apple, Tesla, Google y Netflix que cancelen sus eventos debido al coronavir… https://t.co/d6E7is4kIi",FALSE,0,NA,2020-03-07 02:42:01,TRUE,NA,"1236119884196691969",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","8020es",0,FALSE,FALSE,NA,NA
"478","@Reuters Eustacia Head Janitor at Temple of Syrinx tweets that 'Reuters copy writer won't be getting a Tesla for br… https://t.co/ssmvXjM9CZ",FALSE,0,"Reuters",2020-03-07 02:41:59,TRUE,"1236117412375822337","1236119876311420928","1652541","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chemborg",0,FALSE,FALSE,NA,NA
"479","RT @marykingsley11: @ingorammer @Tesla #TeslaServiceIssues
$tsla $tslaq lack of service is going to kill the company
Face it people if it h…",FALSE,0,NA,2020-03-07 02:41:51,FALSE,NA,"1236119846179364864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",1,TRUE,FALSE,NA,NA
"480","@TheeDreadGod Hey bro thanks for letting me borrow the Tesla and giving me the money to fill up the tank. A true king<U+0001F64F><U+0001F3FE>",FALSE,3,"TheeDreadGod",2020-03-07 02:41:48,FALSE,"1236108948417232896","1236119831155544064","405761252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galactiCHeat",1,FALSE,FALSE,NA,NA
"481","@ShaShaRealSmove He’s a tesla kinda fella",FALSE,0,"ShaShaRealSmove",2020-03-07 02:41:42,FALSE,"1236116779493097472","1236119805624602624","38921477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","getsmarty2",0,FALSE,FALSE,NA,NA
"482","RT @samphomsopha: @elonmusk can I get an amber alert mode on my Tesla? The Tesla gets an amber alert and it could start scanning license pl…",FALSE,0,NA,2020-03-07 02:41:41,FALSE,NA,"1236119801610698752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mots7ugh",15,TRUE,FALSE,NA,NA
"483","@Tesla_H963 @AliAdonis82 @Sumerian95 @drmhmdabbas @Bati48530893 https://t.co/XiBWlzYJPO",FALSE,5,"Tesla_H963",2020-03-07 02:41:35,FALSE,"1236119448664150016","1236119779083276289","801243845954408448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BajalanOmar",0,FALSE,FALSE,NA,NA
"484","RT @vincent13031925: Brazilian President Jair Bolsonaro to meet with Tesla representative as part of his visit to the USA

$TSLA #Tesla #gi…",FALSE,0,NA,2020-03-07 02:41:34,FALSE,NA,"1236119772237971456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocobasilisk",8,TRUE,FALSE,NA,NA
"485","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:41:34,FALSE,NA,"1236119771038601216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bizcanes",55,TRUE,FALSE,NA,NA
"486","Tesla sent incomplete worker safety injury reports, California regulator says https://t.co/ccAizzfldw https://t.co/xy0kFxpNa4",FALSE,0,NA,2020-03-07 02:41:32,FALSE,NA,"1236119764134592513",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SandyWink75",0,FALSE,FALSE,NA,NA
"487","Calls on Tesla were red today I guess??? https://t.co/e4W0aA7HB4",FALSE,0,NA,2020-03-07 02:41:29,FALSE,NA,"1236119750645895174",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MVF42X0",0,FALSE,FALSE,NA,NA
"488","Shut up and ship me that 2020 Tesla Model S for the low. https://t.co/skePgS6w4C",FALSE,0,NA,2020-03-07 02:41:28,FALSE,NA,"1236119746766155776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrzySexyKool317",0,FALSE,FALSE,NA,NA
"489","@elonmusk @Alejandro_DebH Will tesla arrive safely to Argentina in 2020?",FALSE,0,"elonmusk",2020-03-07 02:41:26,FALSE,"1236117435905785856","1236119739711344640","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Juanmai1",0,FALSE,FALSE,NA,NA
"490","RT @L73622843: Nikola Tesla was known for his brilliant inventions, as well as his interest in time travel. When he died, John G Trump was…",FALSE,0,NA,2020-03-07 02:41:25,FALSE,NA,"1236119736456548352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethanySophiea",85,TRUE,FALSE,NA,NA
